id,case_number,team_id,team_name,owner_id,first_name,last_name,owner_name,priority,status,country,subtype_name,time_created,time_first_touched (mins),time_last_closed,time_to_close (day),source,phase,result,investigation_id,total_assets,victim_count,bad_actor_count,disabled_count,monitoring_count,deleted_count
30,3595,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,United States,espionage,8/22/2020,709.00,9/10/2020,19.00,Industry Partners,2,investigating,C1116,7545,5272,2273,279,1647,14
1343,2682,345,FBI,16484,Davon,Weber,Davon Weber,Low,Closed,China,espionage,8/24/2020,219.00,9/11/2020,18.00,News,2,investigating,C2838,3312,3099,213,60,138,9
1710,2803,345,FBI,16484,Davon,Weber,Davon Weber,Urgent,Open,Iraq,espionage,8/24/2020,19.00,9/22/2020,29.00,Industry Partners,3,passed to another team,C2805,7416,2628,4788,337,2898,151
2950,4828,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Closed,China,child safety,8/24/2020,403.00,9/15/2020,22.00,News,2,investigating,C2925,4988,3822,1166,679,351,72
1559,3103,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Open,Iraq,malware,8/26/2020,173.00,9/22/2020,27.00,Government Partners,1,triage,C1227,1091,326,765,215,4,503
2006,2321,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,China,malware,8/27/2020,"1,325.00",9/17/2020,21.00,News,3,passed to another team,C2627,7642,2317,5325,1674,2035,293
2212,4037,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Open,United States,malware,8/27/2020,499.00,9/7/2020,11.00,Discovery,4,enforced,C1538,8627,3790,4837,4583,189,52
2694,1904,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Open,Iraq,espionage,8/27/2020,487.00,9/25/2020,29.00,News,4,enforced,C1273,5710,1316,4394,2588,436,1243
1999,2822,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,Russia,espionage,8/27/2020,412.00,9/22/2020,26.00,News,4,enforced,C2665,793,565,228,166,12,190
2672,2418,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,Russia,espionage,8/27/2020,534.00,9/21/2020,25.00,News,2,investigating,C1131,626,491,135,38,36,11
1993,1049,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,United States,dangerous actors,8/27/2020,614.00,9/21/2020,25.00,Discovery,2,investigating,C2518,2901,2003,898,848,18,21
2589,1860,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Closed,Iraq,hackers,8/28/2020,943.00,9/25/2020,28.00,Government Partners,3,passed to another team,C1202,7596,533,7063,6868,6,110
2487,2040,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Closed,Russia,dangerous actors,8/28/2020,"1,039.00",9/27/2020,30.00,Leads,4,enforced,C1944,84,48,36,12,19,0
986,2218,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,United States,dangerous actors,8/29/2020,"1,321.00",9/6/2020,8.00,Industry Partners,4,enforced,C1877,7350,6696,654,307,27,196
1589,1538,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Open,Russia,dangerous actors,8/29/2020,431.00,9/12/2020,14.00,Government Partners,3,passed to another team,C2318,5463,2075,3388,233,1957,177
2905,2202,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Urgent,Open,China,child safety,8/30/2020,113.00,9/27/2020,28.00,Industry Partners,1,triage,C2532,1673,159,1514,199,615,371
829,4687,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,Iraq,dangerous actors,8/30/2020,242.00,9/9/2020,10.00,News,2,investigating,C2817,9983,7846,2137,936,937,50
827,3231,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Low,Open,China,human exploitation,8/31/2020,370.00,9/7/2020,7.00,News,3,passed to another team,C1675,4113,1510,2603,2601,2,0
2038,3425,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,Iraq,hackers,8/31/2020,68.00,9/16/2020,16.00,News,4,enforced,C2426,7474,437,7037,4107,2660,161
756,3182,345,FBI,10960,Juliana,Beard,Juliana Beard,High,Closed,China,dangerous actors,8/31/2020,357.00,9/2/2020,2.00,Government Partners,1,triage,C1668,3996,584,3412,2441,263,517
2447,2623,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,Russia,hackers,9/1/2020,42.00,9/18/2020,17.00,News,4,enforced,C2307,6447,922,5525,3845,297,628
1221,4997,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Open,China,hackers,9/1/2020,262.00,10/1/2020,30.00,Industry Partners,1,triage,C2130,4000,3956,44,33,7,3
1857,3332,345,FBI,10960,Juliana,Beard,Juliana Beard,Mid,Closed,United States,hackers,9/1/2020,639.00,9/10/2020,9.00,Industry Partners,1,triage,C2719,3003,2159,844,668,151,11
1739,2213,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,United States,espionage,9/1/2020,260.00,11/7/2020,67.00,Leads,1,triage,C1674,8435,861,7574,7233,7,207
2730,4293,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,United States,child safety,9/1/2020,215.00,9/13/2020,12.00,Industry Partners,4,enforced,C2040,2699,568,2131,635,150,191
47,3383,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Open,United States,child safety,9/1/2020,50.00,10/4/2020,33.00,News,4,enforced,C2115,7946,1027,6919,2373,3700,653
1261,2693,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,China,malware,9/1/2020,162.00,10/13/2020,42.00,Government Partners,1,triage,C2941,1035,590,445,100,24,853
1074,1255,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Open,United States,hackers,9/2/2020,461.00,9/18/2020,16.00,Industry Partners,1,triage,C1052,132,75,57,28,10,7
2910,1086,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Closed,United States,espionage,9/2/2020,162.00,9/28/2020,26.00,Government Partners,2,investigating,C1738,2453,436,2017,90,1497,151
2752,3159,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Open,Russia,espionage,9/3/2020,32.00,9/11/2020,8.00,Discovery,2,investigating,C2052,9912,5506,4406,3746,184,176
117,3586,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Closed,Russia,espionage,9/4/2020,34.00,9/30/2020,26.00,Industry Partners,1,triage,C2721,2042,942,1100,165,205,53
953,4240,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Closed,Iraq,dangerous actors,9/4/2020,"1,206.00",9/7/2020,3.00,Industry Partners,1,triage,C1542,6946,1662,5284,5169,68,42
454,1511,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Open,United States,malware,9/5/2020,220.00,10/2/2020,27.00,Government Partners,1,triage,C2739,4671,229,4442,1289,1761,592
991,3952,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,China,hackers,9/5/2020,431.00,10/4/2020,29.00,Government Partners,3,passed to another team,C1062,3310,141,3169,139,2455,164
7,3283,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,United States,human exploitation,9/5/2020,40.00,10/2/2020,27.00,Discovery,1,triage,C1414,9188,8541,647,491,39,34
979,1184,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,China,espionage,9/6/2020,"1,284.00",9/22/2020,16.00,News,2,investigating,C2648,6325,1316,5009,1388,2745,557
2822,4528,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,United States,human exploitation,9/7/2020,325.00,10/7/2020,30.00,Industry Partners,2,investigating,C2679,1278,616,662,235,390,31
1582,3013,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,United States,human exploitation,9/7/2020,40.00,9/18/2020,11.00,Leads,4,enforced,C2376,8375,3098,5277,120,3014,274
1332,4686,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Closed,Russia,child safety,9/8/2020,786.00,10/4/2020,26.00,Leads,3,passed to another team,C2827,4570,2740,1830,1644,64,61
218,4872,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Open,China,hackers,9/8/2020,59.00,10/6/2020,28.00,Government Partners,1,triage,C2761,8015,4793,3222,388,171,880
2386,1780,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Open,China,human exploitation,9/8/2020,18.00,9/29/2020,21.00,Government Partners,3,passed to another team,C2656,7923,2067,5856,3174,750,1128
1770,3204,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Closed,Iraq,dangerous actors,9/9/2020,392.00,9/25/2020,16.00,Industry Partners,4,enforced,C2207,300,45,255,211,39,0
439,3136,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Closed,China,malware,9/10/2020,19.00,10/6/2020,26.00,News,4,enforced,C2691,1020,661,359,313,31,10
1435,1090,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Closed,Russia,espionage,9/10/2020,970.00,10/2/2020,22.00,Industry Partners,1,triage,C2266,2433,2089,344,265,49,23
1768,3914,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Closed,China,malware,9/10/2020,141.00,9/30/2020,20.00,Discovery,3,passed to another team,C2459,532,457,75,69,1,1
2933,4234,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Open,China,dangerous actors,9/11/2020,59.00,9/16/2020,5.00,Leads,4,enforced,C1422,9890,3659,6231,1480,4214,256
147,2217,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Open,China,dangerous actors,9/11/2020,356.00,9/22/2020,11.00,Discovery,3,passed to another team,C2000,4668,2721,1947,1315,400,204
445,1273,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Open,Iraq,hackers,9/11/2020,24.00,9/13/2020,2.00,Industry Partners,1,triage,C2394,2148,350,1798,1778,15,4
2299,4657,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Open,Iraq,dangerous actors,9/11/2020,46.00,9/25/2020,14.00,Discovery,4,enforced,C2206,1211,1106,105,76,26,2
471,1086,345,FBI,16484,Davon,Weber,Davon Weber,Mid,Open,Russia,espionage,9/11/2020,"1,066.00",9/14/2020,3.00,Industry Partners,4,enforced,C2630,7201,5740,1461,370,387,201
2076,4069,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Closed,Iraq,malware,9/12/2020,308.00,10/12/2020,30.00,Government Partners,1,triage,C1535,2614,513,2101,1319,509,212
106,1336,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Closed,United States,child safety,9/12/2020,458.00,9/23/2020,11.00,Government Partners,2,investigating,C2936,316,188,128,113,8,7
1059,4262,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Closed,United States,child safety,9/12/2020,191.00,10/2/2020,20.00,Government Partners,1,triage,C1268,8838,3403,5435,1755,2600,392
1493,1220,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Closed,United States,espionage,9/12/2020,590.00,9/26/2020,14.00,Leads,2,investigating,C2548,1806,88,1718,556,749,290
638,2769,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,Iraq,child safety,9/12/2020,287.00,9/14/2020,2.00,Leads,1,triage,C1141,9614,4105,5509,2029,1626,814
270,4476,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Open,China,hackers,9/13/2020,600.00,9/29/2020,16.00,Discovery,1,triage,C2176,90,87,3,1,1,0
865,3967,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Open,United States,child safety,9/13/2020,363.00,9/16/2020,3.00,Government Partners,3,passed to another team,C1016,4660,1662,2998,286,1498,363
1504,2446,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Closed,China,malware,9/13/2020,90.00,10/4/2020,21.00,Leads,3,passed to another team,C1898,800,168,632,294,284,29
2322,3805,345,FBI,16484,Davon,Weber,Davon Weber,High,Closed,Iraq,espionage,9/15/2020,462.00,10/8/2020,23.00,Discovery,4,enforced,C2572,7931,6926,1005,627,56,44
218,3234,345,FBI,16484,Davon,Weber,Davon Weber,Low,Open,China,malware,9/15/2020,337.00,10/3/2020,18.00,Discovery,2,investigating,C1430,3827,2537,1290,165,496,31
1750,1511,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Closed,Russia,malware,9/15/2020,350.00,10/9/2020,24.00,Industry Partners,1,triage,C2022,6106,4414,1692,32,1316,263
817,4576,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Open,Russia,espionage,9/15/2020,453.00,9/25/2020,10.00,Discovery,2,investigating,C1195,8036,871,7165,1824,5220,61
966,4965,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,Iraq,dangerous actors,9/15/2020,587.00,9/24/2020,9.00,Industry Partners,3,passed to another team,C1925,720,206,514,223,117,14
1730,1246,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Closed,Russia,espionage,9/16/2020,29.00,9/25/2020,9.00,Discovery,1,triage,C2481,1926,1243,683,455,39,95
1252,1504,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Open,Iraq,malware,9/16/2020,54.00,9/18/2020,2.00,Leads,2,investigating,C1862,1200,1022,178,145,14,0
2861,2356,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Closed,Russia,hackers,9/17/2020,"1,202.00",10/13/2020,26.00,Government Partners,3,passed to another team,C2068,295,232,63,6,52,0
1718,4122,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Urgent,Open,United States,dangerous actors,9/17/2020,111.00,10/11/2020,24.00,Industry Partners,3,passed to another team,C2556,3277,3275,2,1,0,0
1734,3826,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Closed,Iraq,espionage,9/17/2020,25.00,9/21/2020,4.00,Government Partners,1,triage,C1949,9904,997,8907,2243,3567,641
1504,1302,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Closed,Iraq,malware,9/18/2020,127.00,9/20/2020,2.00,Government Partners,4,enforced,C2627,1250,190,1060,911,1,2
418,1532,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Open,China,espionage,9/18/2020,"1,204.00",10/4/2020,16.00,Leads,1,triage,C1405,4414,2302,2112,643,507,767
672,3608,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,High,Closed,United States,child safety,9/18/2020,369.00,10/11/2020,23.00,News,2,investigating,C2388,9077,4657,4420,3917,187,197
1051,4746,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,United States,malware,9/18/2020,"1,105.00",10/14/2020,26.00,Discovery,3,passed to another team,C1526,4729,3960,769,15,173,510
173,3453,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Low,Closed,Russia,espionage,9/18/2020,339.00,10/18/2020,30.00,News,2,investigating,C2168,4279,121,4158,1816,1738,336
8,1283,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Closed,Iraq,human exploitation,9/19/2020,14.00,9/23/2020,4.00,Discovery,4,enforced,C1384,2492,1153,1339,1208,91,25
2789,2957,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Closed,China,human exploitation,9/19/2020,311.00,10/8/2020,19.00,Government Partners,4,enforced,C2396,7163,2994,4169,2829,695,255
873,1538,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Closed,Russia,human exploitation,9/19/2020,645.00,10/19/2020,30.00,Government Partners,4,enforced,C2252,9997,3931,6066,1028,3011,1471
1931,2980,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Closed,United States,malware,9/20/2020,57.00,10/10/2020,20.00,Leads,2,investigating,C1963,3265,1142,2123,1068,957,68
2738,1046,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,China,malware,9/20/2020,539.00,10/14/2020,24.00,Discovery,3,passed to another team,C1420,424,103,321,216,48,28
2891,4811,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,Russia,espionage,9/21/2020,377.00,10/11/2020,20.00,News,1,triage,C1141,1836,466,1370,1339,1,5
130,1068,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Open,United States,human exploitation,9/21/2020,360.00,10/4/2020,13.00,Industry Partners,1,triage,C2960,5311,3187,2124,1162,679,134
1267,2397,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Open,Iraq,espionage,9/21/2020,79.00,10/13/2020,22.00,Leads,3,passed to another team,C2678,9286,4429,4857,3194,137,8
270,2919,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Closed,Russia,malware,9/22/2020,517.00,10/7/2020,15.00,News,4,enforced,C1910,6091,2276,3815,691,1927,877
2315,3216,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Closed,United States,hackers,9/22/2020,415.00,10/17/2020,25.00,Government Partners,1,triage,C1658,6816,2053,4763,3692,160,467
1449,3872,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,Iraq,child safety,9/23/2020,325.00,9/25/2020,2.00,Industry Partners,3,passed to another team,C1473,9061,7342,1719,145,224,1122
808,4601,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Open,Iraq,espionage,9/25/2020,"1,201.00",9/30/2020,5.00,News,1,triage,C2889,6010,3336,2674,1844,68,591
798,4747,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Open,Iraq,espionage,9/25/2020,142.00,9/26/2020,1.00,Government Partners,3,passed to another team,C2018,6077,930,5147,2708,1470,852
2411,3187,123,CIA,18341,Josie,Mosley,Josie Mosley,Urgent,Open,Iraq,malware,9/25/2020,63.00,10/2/2020,7.00,Discovery,3,passed to another team,C1212,185,22,163,33,125,0
2562,4984,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Open,China,malware,9/25/2020,442.00,10/2/2020,7.00,News,3,passed to another team,C2558,2088,363,1725,207,552,649
2573,3793,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,Russia,espionage,9/26/2020,315.00,10/14/2020,18.00,Leads,4,enforced,C1131,573,366,207,87,73,386
2926,1970,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Closed,Russia,dangerous actors,9/26/2020,60.00,10/23/2020,27.00,Discovery,4,enforced,C1773,3684,3541,143,60,50,12
413,1632,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Urgent,Open,Iraq,espionage,9/27/2020,118.00,9/28/2020,1.00,Leads,2,investigating,C1776,856,34,822,243,169,281
1233,2544,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Closed,Iraq,espionage,9/27/2020,319.00,10/1/2020,4.00,Government Partners,3,passed to another team,C2351,1023,152,871,490,335,31
199,4017,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Closed,Russia,human exploitation,9/27/2020,107.00,10/19/2020,22.00,Government Partners,3,passed to another team,C1567,5862,2232,3630,665,1429,1044
449,3986,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Closed,United States,dangerous actors,9/27/2020,998.00,10/7/2020,10.00,Government Partners,2,investigating,C2689,2908,484,2424,427,688,755
2735,2126,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,Iraq,malware,9/27/2020,424.00,10/10/2020,13.00,Government Partners,1,triage,C2616,1340,1297,43,32,5,542
1655,1038,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Closed,United States,malware,9/28/2020,120.00,10/8/2020,10.00,News,2,investigating,C1848,8361,6877,1484,33,475,272
2350,4059,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Closed,Iraq,child safety,9/29/2020,462.00,10/19/2020,20.00,News,3,passed to another team,C1973,5090,2282,2808,1678,257,624
175,2843,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Closed,China,dangerous actors,9/29/2020,205.00,10/23/2020,24.00,News,3,passed to another team,C2939,1727,482,1245,839,298,44
1695,4339,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Closed,Iraq,child safety,9/29/2020,361.00,10/21/2020,22.00,Discovery,2,investigating,C1466,3388,2026,1362,1165,165,14
2994,2169,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Closed,Russia,hackers,9/29/2020,491.00,10/16/2020,17.00,News,2,investigating,C1665,4354,2475,1879,1040,137,384
679,2175,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,Iraq,hackers,9/29/2020,685.00,10/15/2020,16.00,News,2,investigating,C2809,2411,241,2170,47,36,653
2554,3769,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Closed,Iraq,espionage,9/30/2020,377.00,10/4/2020,4.00,Government Partners,2,investigating,C1321,2348,1901,447,149,114,0
2145,3091,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Closed,United States,malware,9/30/2020,410.00,10/24/2020,24.00,News,1,triage,C1490,9011,1561,7450,956,121,4959
1627,3918,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,Russia,espionage,10/1/2020,152.00,10/29/2020,28.00,Discovery,2,investigating,C1421,2970,895,2075,446,1048,461
1011,3445,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Closed,United States,human exploitation,10/2/2020,151.00,10/24/2020,22.00,News,3,passed to another team,C2234,7175,356,6819,4317,1558,89
2912,1081,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,United States,dangerous actors,10/2/2020,649.00,10/16/2020,14.00,Discovery,2,investigating,C2299,3207,2120,1087,345,3,423
1290,4490,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Closed,China,espionage,10/2/2020,537.00,12/14/2020,73.00,Leads,1,triage,C1758,1994,715,1279,1148,74,32
1009,1678,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Open,United States,child safety,10/2/2020,361.00,12/18/2020,77.00,Discovery,2,investigating,C1628,9227,2299,6928,5292,415,1152
1051,3560,345,FBI,10960,Juliana,Beard,Juliana Beard,Mid,Open,China,espionage,10/3/2020,835.00,10/26/2020,23.00,Leads,2,investigating,C2074,1369,1358,11,4,1,3
1446,4819,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Closed,Iraq,hackers,10/3/2020,385.00,10/31/2020,28.00,Government Partners,2,investigating,C1112,9022,1178,7844,364,9,5232
770,1693,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,Russia,hackers,10/3/2020,375.00,10/26/2020,23.00,Discovery,2,investigating,C1821,8847,4500,4347,1213,1304,1186
839,4072,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Open,Russia,dangerous actors,10/3/2020,353.00,12/1/2020,59.00,Industry Partners,4,enforced,C2463,4945,4732,213,167,17,26
640,4673,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,China,espionage,10/4/2020,424.00,10/26/2020,22.00,News,1,triage,C2788,469,288,181,108,6,31
2749,1983,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,Russia,espionage,10/4/2020,738.00,11/18/2020,45.00,News,2,investigating,C2620,6667,5093,1574,1009,355,209
1622,2283,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Closed,China,human exploitation,10/4/2020,148.00,11/30/2020,57.00,Industry Partners,2,investigating,C2135,1849,1087,762,368,205,11
993,4225,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Closed,Iraq,human exploitation,10/4/2020,46.00,11/23/2020,50.00,Discovery,3,passed to another team,C1710,5839,1594,4245,2185,965,729
876,1219,345,FBI,16484,Davon,Weber,Davon Weber,Low,Closed,United States,espionage,10/5/2020,13.00,12/1/2020,57.00,Government Partners,1,triage,C2094,4132,1447,2685,286,652,1469
1103,3618,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,China,hackers,10/5/2020,341.00,11/17/2020,43.00,Discovery,2,investigating,C2532,5592,3146,2446,217,276,752
509,1945,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Open,Russia,hackers,10/6/2020,58.00,10/30/2020,24.00,Government Partners,2,investigating,C2164,2507,363,2144,713,179,860
374,3763,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,Iraq,child safety,10/6/2020,7.00,10/16/2020,10.00,Leads,4,enforced,C1664,6024,1874,4150,3474,676,0
279,3697,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,Iraq,hackers,10/6/2020,541.00,10/12/2020,6.00,Industry Partners,1,triage,C1995,3547,1954,1593,545,405,371
24,2331,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,China,malware,10/6/2020,"1,100.00",10/7/2020,1.00,Leads,3,passed to another team,C1231,3538,1246,2292,1716,574,0
2716,4668,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Open,Iraq,dangerous actors,10/6/2020,521.00,12/1/2020,56.00,Government Partners,4,enforced,C2254,6949,3780,3169,6,222,1468
845,1316,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,United States,human exploitation,10/6/2020,"1,183.00",11/25/2020,50.00,Industry Partners,1,triage,C1161,6780,5882,898,222,607,19
1455,1032,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Closed,Russia,espionage,10/6/2020,424.00,11/30/2020,55.00,Leads,4,enforced,C1584,1854,1008,846,364,169,271
328,1720,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Low,Open,Russia,dangerous actors,10/6/2020,380.00,12/26/2020,81.00,Leads,3,passed to another team,C2768,1461,112,1349,1089,255,4
162,1593,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,Russia,child safety,10/7/2020,"1,222.00",10/28/2020,21.00,News,1,triage,C2132,7064,190,6874,4895,163,335
192,4442,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Open,China,child safety,10/7/2020,89.00,10/22/2020,15.00,News,1,triage,C1230,9328,1142,8186,288,4680,1271
1835,3668,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Open,Iraq,espionage,10/7/2020,28.00,10/18/2020,11.00,Discovery,2,investigating,C1173,2686,782,1904,971,728,9
2401,3316,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,Iraq,malware,10/7/2020,422.00,10/12/2020,5.00,News,1,triage,C2179,213,113,100,50,45,0
1704,3102,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Open,Iraq,espionage,10/7/2020,48.00,10/12/2020,5.00,Discovery,4,enforced,C1672,1129,45,1084,251,666,47
2567,1853,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Open,China,child safety,10/7/2020,261.00,11/4/2020,28.00,Discovery,4,enforced,C2459,879,800,79,48,59,426
2084,4523,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Open,United States,malware,10/7/2020,120.00,12/16/2020,70.00,News,3,passed to another team,C2557,2432,895,1537,1396,76,42
2077,3385,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Open,Russia,dangerous actors,10/7/2020,410.00,12/1/2020,55.00,News,3,passed to another team,C2037,2929,1377,1552,613,282,141
458,4507,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Closed,Russia,espionage,10/8/2020,18.00,11/6/2020,29.00,News,1,triage,C1859,89,37,52,42,10,0
1810,3721,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Closed,Russia,malware,10/8/2020,659.00,10/19/2020,11.00,Government Partners,2,investigating,C2699,9627,5715,3912,3209,51,51
916,2791,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Urgent,Open,Russia,malware,10/8/2020,26.00,12/25/2020,78.00,News,4,enforced,C2448,8998,467,8531,1204,3535,1619
